"","price","mtq","lat","lon","id_nil"
"1376",935000,96,45.467458,9.166042,7
"1377",660000,84,45.46471,9.17494,7
"1378",1320000,150,45.46577,9.173525,7
"1379",390000,58,45.467539,9.17186,7
"1380",1379000,170,45.467668,9.171475,7
"1381",1050000,135,45.465817,9.175965,7
"1382",429000,73,45.46764,9.17127,7
"1383",1000000,140,45.47209,9.16938,7
"1384",785000,90,45.467434,9.173395,7
"1385",1400000,163,45.471521,9.170532,7
"1386",429000,73,45.467593,9.171656,7
"1387",1250000,140,45.468439,9.175534,7
"1388",195000,35,45.465121,9.175,7
"1389",620000,75,45.471469,9.168499,7
"1390",380000,90,45.462827,9.167462,7
"1391",600000,100,45.46789,9.175796,7
"1392",920000,137,45.46757,9.17187,7
"1393",112500,98,45.512608,9.15906,81
"1394",272000,95,45.51836,9.154531,81
"1395",149000,85,45.51565,9.15752,81
"1396",289000,97,45.517475,9.150216,81
"1397",195000,90,45.512001,9.15789,81
"1398",135000,53,45.514255,9.152144,81
"1399",195000,115,45.517677,9.161251,81
"1400",150000,98,45.51247,9.15917,81
"1401",49676,73,45.5186,9.16516,81
"1402",112500,98,45.512501,9.15917,81
"1403",49676,73,45.518561,9.16522,81
"1404",155000,80,45.515718,9.157857,81
"1405",132000,64,45.43847,9.23346,35
"1406",198000,55,45.435758,9.236635,35
"1407",269000,105,45.445534,9.232998,35
"1408",165000,65,45.435763,9.233633,35
"1409",169000,86,45.433409,9.238314,35
"1410",195000,47,45.43517,9.236232,35
"1411",280000,55,45.435203,9.236168,35
"1412",99000,64,45.438499,9.23346,35
"1413",99000,64,45.438502,9.233596,35
"1414",199000,80,45.437223,9.234898,35
"1415",37500,36,45.43451,9.23607,35
"1416",269000,105,45.445714,9.232548,35
"1417",135000,85,45.433589,9.238488,35
"1418",230000,60,45.435398,9.236448,35
"1419",497000,120,45.441834,9.221394,35
"1420",219000,91,45.440389,9.215721,35
"1421",185000,80,45.440085,9.224957,35
"1422",430000,125,45.445211,9.222005,35
"1423",126000,38,45.4395,9.216844,35
"1424",258000,85,45.441969,9.224267,35
"1425",190000,77,45.438927,9.226551,35
"1426",219000,100,45.438284,9.229278,35
"1427",255000,75,45.439338,9.217191,35
"1428",290000,100,45.438502,9.230581,35
"1429",190000,78,45.439387,9.2252,35
"1430",385000,85,45.442157,9.217674,35
"1431",530000,119,45.442131,9.21751,35
"1432",105000,38,45.438434,9.227779,35
"1433",179000,65,45.439917,9.221528,35
"1434",169000,65,45.443325,9.227153,35
"1435",310000,100,45.442032,9.222351,35
"1436",225000,72,45.442338,9.222649,35
"1437",48000,36,45.442507,9.214471,35
"1438",180000,63,45.443226,9.225161,35
"1439",179000,77,45.442702,9.220097,35
"1440",48000,39,45.44231,9.21452,35
"1441",105000,53,45.445496,9.2245,35
"1442",180000,67,45.441715,9.226561,35
"1443",218000,81,45.442583,9.223804,35
"1444",300000,100,45.440175,9.223335,35
"1445",169000,41,45.44033,9.225501,35
"1446",260000,71,45.441083,9.215805,35
"1447",219000,65,45.439123,9.215283,35
"1448",82000,45,45.43872,9.22711,35
"1449",159000,50,45.441058,9.221669,35
"1450",198000,85,45.440305,9.223858,35
"1451",220000,62,45.438722,9.216095,35
"1452",61500,45,45.438702,9.22711,35
"1453",61500,46,45.438745,9.227238,35
"1454",269000,72,45.441621,9.22681,35
"1455",360000,100,45.442701,9.221675,35
"1456",140000,75,45.444241,9.215975,35
"1457",199000,65,45.443357,9.225327,35
"1458",270000,90,45.440091,9.225059,35
"1459",57000,90,45.43987,9.215806,35
"1460",163000,62,45.444319,9.21419,35
"1461",169000,44,45.443445,9.227235,35
"1462",220000,55,45.441781,9.220932,35
"1463",260000,85,45.443328,9.224616,35
"1464",160000,75,45.440029,9.224747,35
"1465",160000,63,45.441042,9.227296,35
"1466",160000,75,45.439841,9.224157,35
"1467",415000,125,45.443238,9.217598,35
"1468",455000,104,45.44305,9.218362,35
"1469",369000,110,45.441244,9.221134,35
"1470",155000,55,45.439815,9.221715,35
"1471",395000,130,45.44218,9.220435,35
"1472",149000,45,45.438812,9.215501,35
"1473",380000,125,45.438728,9.215393,35
"1474",249000,85,45.44053,9.225173,35
"1475",350000,105,45.44314,9.217178,35
"1476",500000,150,45.443144,9.217175,35
"1477",355000,90,45.442474,9.223209,35
"1478",379000,89,45.443265,9.217116,35
"1479",114000,40,45.439259,9.227058,35
"1480",270000,75,45.439211,9.217277,35
"1481",230000,83,45.442235,9.230178,35
"1482",430000,159,45.440139,9.221927,35
"1483",119000,58,45.435048,9.219388,35
"1484",165000,78,45.435482,9.220932,35
"1485",180000,80,45.433123,9.224638,35
"1486",139000,70,45.434185,9.220921,35
"1487",98000,65,45.435288,9.226138,35
"1488",155000,65,45.437555,9.218579,35
"1489",118000,60,45.433458,9.22213,35
"1490",130000,60,45.434276,9.223403,35
"1491",47300,51,45.43514,9.22364,35
"1492",49500,58,45.435799,9.21854,35
"1493",49500,56,45.435732,9.218458,35
"1494",85000,57,45.435733,9.218458,35
"1495",210000,110,45.436304,9.223881,35
"1496",155000,96,45.43522,9.22606,35
"1497",155000,60,45.434522,9.224508,35
"1498",650000,242,45.433809,9.221162,35
"1499",229000,110,45.434935,9.226489,35
"1500",52800,39,45.436299,9.217575,35
"1501",180000,75,45.432106,9.224087,35
"1502",39600,39,45.436298,9.2176,35
"1503",230000,110,45.433462,9.222224,35
"1504",110000,60,45.435143,9.218568,35
"1505",210000,136,45.437342,9.227637,35
"1506",138000,77,45.434162,9.223046,35
"1507",125000,47,45.436215,9.222295,35
"1508",69000,50,45.436915,9.217026,35
"1509",109000,50,45.435406,9.21815,35
"1510",275000,90,45.436945,9.225191,35
"1511",125000,65,45.434838,9.218779,35
"1512",63000,55,45.435605,9.221132,35
"1513",235000,58,45.483669,9.239238,23
"1514",325000,90,45.479162,9.250222,23
"1515",297500,104,45.479539,9.242714,23
"1516",341500,119,45.479523,9.242698,23
"1517",125000,57,45.476839,9.242488,23
"1518",165000,55,45.485793,9.244888,23
"1519",195000,55,45.483276,9.242253,23
"1520",105000,27,45.471164,9.241581,23
"1521",59000,42,45.48341,9.24259,23
"1522",180000,100,45.474651,9.241726,23
"1523",162000,54,45.473366,9.24857,23
"1524",170000,51,45.481006,9.248544,23
"1525",314000,145,45.478316,9.242749,23
"1526",298000,99,45.48147,9.243289,23
"1527",44250,42,45.483398,9.2426,23
"1528",44250,42,45.48353,9.24243,23
"1529",270000,105,45.474575,9.244473,23
"1530",44250,42,45.482639,9.242561,23
"1531",385000,140,45.472519,9.240483,23
"1532",165000,43,45.472645,9.239883,23
"1533",290000,90,45.482195,9.253965,23
"1534",155000,57,45.48115,9.241843,23
"1535",350000,105,45.477872,9.249794,23
"1536",280000,100,45.47414,9.241774,23
"1537",430000,120,45.480016,9.247561,23
"1538",290000,90,45.480508,9.248333,23
"1539",229000,120,45.42567,9.154936,46
"1540",199000,100,45.425669,9.155142,46
"1541",210000,110,45.429021,9.161515,46
"1542",175000,90,45.433695,9.164139,46
"1543",540000,140,45.43618,9.164,46
"1544",168000,105,45.429431,9.161744,46
"1545",164000,65,45.430423,9.162772,46
"1546",180000,65,45.435916,9.158554,46
"1547",178365,70,45.434525,9.151287,46
"1548",280000,125,45.430251,9.150765,46
"1549",365000,137,45.435127,9.14644,46
"1550",94944,86,45.430599,9.15772,46
"1551",93840,85,45.429699,9.15663,46
"1552",97152,88,45.431198,9.15528,46
"1553",94944,85,45.429298,9.15287,46
"1554",190000,80,45.43052,9.15217,46
"1555",320000,150,45.434683,9.14726,46
"1556",220000,95,45.432786,9.150119,46
"1557",220000,105,45.43596,9.159891,46
"1558",235000,110,45.429539,9.154607,46
"1559",275000,117,45.43496,9.15426,46
"1560",155000,65,45.433091,9.146311,46
"1561",260000,95,45.435761,9.156233,46
"1562",319000,120,45.523931,9.174257,83
"1563",240000,100,45.525053,9.170536,83
"1564",280000,100,45.527495,9.164166,83
"1565",88000,50,45.52555,9.17497,83
"1566",135000,65,45.527009,9.175437,83
"1567",135000,50,45.528836,9.172719,83
"1568",51000,54,45.528,9.17347,83
"1569",62775,61,45.528039,9.173505,83
"1570",78750,112,45.5252,9.17475,83
"1571",78750,112,45.525206,9.174748,83
"1572",69000,40,45.526945,9.174029,83
"1573",75000,36,45.531048,9.171922,83
"1574",119000,68,45.529363,9.175931,83
"1575",38250,54,45.5281,9.17346,83
"1576",124000,113,45.525232,9.170286,83
"1577",445000,167,45.526864,9.178806,83
"1578",80000,50,45.525413,9.176711,83
"1579",115000,64,45.52661,9.17633,83
"1580",105000,112,45.52523,9.17475,83
"1581",78000,38,45.531036,9.17212,83
"1582",47082,61,45.528001,9.173449,83
"1583",129000,47,45.524049,9.174741,83
"1584",145000,50,45.522535,9.174213,83
"1585",470000,126,45.494591,9.100583,64
"1586",150000,65,45.491126,9.101011,64
"1587",290000,81,45.491889,9.103264,64
"1588",269000,108,45.493046,9.103446,64
"1589",198000,75,45.492916,9.103586,64
"1590",195000,80,45.493099,9.099295,64
"1591",269000,97,45.493617,9.102911,64
"1592",105000,30,45.491096,9.099587,64
"1593",349000,110,45.493342,9.099248,64
"1594",259000,125,45.41512,9.172906,41
"1595",80000,50,45.414518,9.174812,41
"1596",478000,155,45.4188,9.178099,41
"1597",198000,70,45.410008,9.173881,41
"1598",289000,130,45.416025,9.180811,41
"1599",279000,130,45.419646,9.178578,41
"1600",235000,120,45.416719,9.169472,41
"1601",190000,85,45.417765,9.173607,41
"1602",150000,55,45.416154,9.171851,41
"1603",252000,130,45.416349,9.174115,41
"1604",420000,160,45.418154,9.180688,41
"1605",350000,130,45.415923,9.178094,41
"1606",335000,130,45.4197,9.177753,41
"1607",200000,70,45.414938,9.177285,41
"1608",225000,130,45.415538,9.173644,41
"1609",348000,115,45.416074,9.1781,41
"1610",104481,117,45.406101,9.17334,41
"1611",720000,220,45.416828,9.177757,41
"1612",290000,105,45.414372,9.165382,41
"1613",160000,110,45.404095,9.17169,41
"1614",150000,85,45.403647,9.173065,41
"1615",220000,80,45.414974,9.16945,41
"1616",150000,101,45.416801,9.16939,41
"1617",115000,62,45.402772,9.174394,41
"1618",98000,40,45.410402,9.174754,41
"1619",332500,148,45.417276,9.179608,41
"1620",169000,80,45.406091,9.173004,41
"1621",46800,50,45.403289,9.167822,41
"1622",225000,70,45.41735,9.178826,41
"1623",190000,60,45.418159,9.178099,41
"1624",560000,215,45.419273,9.178805,41
"1625",310000,115,45.414084,9.165226,41
"1626",159000,100,45.404871,9.172987,41
"1627",280000,130,45.416962,9.178932,41
"1628",260000,125,45.417459,9.174501,41
"1629",227000,85,45.416697,9.180158,41
"1630",185000,65,45.419685,9.178245,41
"1631",271500,141,45.417856,9.178731,41
"1632",278000,137,45.417806,9.18037,41
"1633",265000,130,45.414035,9.175944,41
"1634",236000,120,45.416413,9.179989,41
"1635",99000,62,45.493064,9.075273,63
"1636",179000,95,45.493027,9.075543,63
"1637",112000,70,45.49273,9.07265,63
"1638",75000,66,45.49307,9.075661,63
"1639",55000,45,45.493035,9.075361,63
"1640",51000,51,45.493301,9.0726,63
"1641",230000,130,45.494124,9.076876,63
"1642",430000,135,45.477347,9.100854,62
"1643",140000,75,45.476319,9.090532,62
"1644",195000,85,45.479504,9.087953,62
"1645",220000,100,45.47584,9.09229,62
"1646",76800,62,45.475401,9.090577,62
"1647",55000,40,45.475936,9.088698,62
"1648",122000,70,45.47569,9.091046,62
"1649",100000,55,45.476221,9.096318,62
"1650",60000,35,45.475938,9.09002,62
"1651",158000,60,45.4765,9.08748,62
"1652",119000,80,45.475919,9.090039,62
"1653",180000,70,45.475826,9.090285,62
"1654",348000,90,45.515625,9.20752,15
"1655",390000,107,45.515454,9.211149,15
"1656",250000,70,45.514372,9.214566,15
"1657",210000,63,45.515886,9.211204,15
"1658",398000,129,45.516815,9.214411,15
"1659",220000,55,45.515495,9.211664,15
"1660",550000,131,45.515867,9.211704,15
"1661",410000,120,45.51598,9.210886,15
"1662",325000,90,45.515456,9.2109,15
"1663",400000,105,45.515036,9.209838,15
"1664",350000,100,45.509477,9.210726,15
"1665",549000,160,45.512656,9.213636,15
"1666",210000,112,45.505762,9.13411,71
"1667",220000,107,45.505663,9.133106,71
"1668",220000,80,45.497251,9.133586,71
"1669",95000,40,45.497709,9.135225,71
"1670",41500,46,45.505199,9.13653,71
"1671",40800,78,45.496799,9.13474,71
"1672",41500,46,45.505067,9.136487,71
"1673",40800,78,45.496863,9.134872,71
"1674",175000,74,45.499842,9.134988,71
"1675",83000,58,45.49742,9.13297,71
"1676",260000,95,45.501011,9.134407,71
"1677",105375,87,45.497126,9.13107,71
"1678",105375,87,45.497101,9.13119,71
"1679",24600,40,45.4977,9.13516,71
"1680",18000,36,45.496899,9.13465,71
"1681",18000,36,45.496817,9.134658,71
"1682",385000,139,45.49548,9.134571,71
"1683",62250,58,45.497398,9.13297,71
"1684",62250,58,45.49743,9.132935,71
"1685",139000,45,45.49757,9.133425,71
"1686",134000,55,45.498118,9.131448,71
"1687",220000,80,45.499663,9.132791,71
"1688",175000,60,45.494428,9.132926,71
"1689",250000,75,45.495401,9.13352,71
"1690",135000,50,45.494036,9.143492,71
"1691",189000,83,45.497045,9.142246,71
"1692",145000,75,45.499994,9.149307,71
"1693",159000,60,45.498108,9.143871,71
"1694",185000,59,45.502351,9.1474,71
"1695",145000,80,45.496076,9.152834,71
"1696",120000,75,45.499686,9.148947,71
"1697",179000,75,45.495772,9.151052,71
"1698",187000,80,45.498567,9.151473,71
"1699",350000,110,45.492608,9.155831,71
"1700",188000,80,45.496595,9.149661,71
"1701",179000,80,45.496551,9.151442,71
"1702",159000,80,45.497271,9.153223,71
"1703",139000,55,45.497144,9.152361,71
"1704",430000,140,45.49233,9.149801,71
"1705",268000,89,45.500057,9.13869,71
"1706",169000,57,45.500067,9.138709,71
"1707",205000,85,45.494813,9.13818,71
"1708",235000,60,45.493661,9.149667,71
"1709",123000,45,45.497108,9.142912,71
"1710",165000,70,45.49647,9.141098,71
"1711",299000,95,45.498809,9.143797,71
"1712",180000,86,45.496436,9.144106,71
"1713",230000,60,45.491238,9.152181,71
"1714",265000,105,45.501145,9.149574,71
"1715",71000,58,45.495889,9.139015,71
"1716",155000,75,45.495267,9.143606,71
"1717",160000,70,45.49452,9.139538,71
"1718",114000,30,45.494191,9.14437,71
"1719",118000,50,45.495062,9.153055,71
"1720",65000,25,45.494789,9.14065,71
"1721",155000,65,45.496367,9.154412,71
"1722",168000,80,45.500214,9.142382,71
"1723",107520,112,45.495399,9.1516,71
"1724",67500,47,45.494801,9.1406,71
"1725",45000,30,45.492522,9.149578,71
"1726",150000,45,45.497179,9.146042,71
"1727",185000,77,45.497155,9.143324,71
"1728",220000,65,45.498814,9.151123,71
"1729",240000,65,45.492696,9.155355,71
"1730",395000,125,45.499767,9.150456,71
"1731",235000,78,45.49108,9.152289,71
"1732",188000,85,45.493371,9.157678,71
"1733",100000,85,45.49766,9.14958,71
"1734",60365,50,45.50022,9.15199,71
"1735",92000,50,45.49304,9.14835,71
"1736",40000,30,45.49267,9.14737,71
"1737",132000,73,45.49618,9.15299,71
"1738",125000,55,45.50057,9.14012,71
"1739",125000,40,45.494039,9.139135,71
"1740",41250,43,45.494032,9.146012,71
"1741",125000,60,45.501647,9.144651,71
"1742",75000,41,45.49049,9.15306,71
"1743",41250,43,45.493999,9.14602,71
"1744",102000,45,45.499685,9.149594,71
"1745",210000,94,45.49229,9.15565,71
"1746",64000,36,45.50149,9.15027,71
"1747",63750,74,45.497398,9.14571,71
"1748",179000,70,45.492574,9.147246,71
"1749",195000,75,45.504017,9.147002,71
"1750",235000,80,45.501915,9.140609,71
"1751",165000,48,45.495034,9.139991,71
"1752",56250,40,45.490501,9.15306,71
"1753",56250,50,45.490493,9.15313,71
"1754",48000,37,45.501499,9.15027,71
"1755",120000,78,45.49695,9.1537,71
"1756",157500,97,45.492392,9.15561,71
"1757",75000,89,45.49756,9.149585,71
"1758",157500,97,45.492298,9.15565,71
"1759",75000,85,45.4977,9.14958,71
"1760",145000,46,45.49208,9.149941,71
"1761",48000,37,45.501476,9.150264,71
"1762",270000,120,45.492378,9.15486,71
"1763",45274,56,45.500252,9.151972,71
"1764",45274,54,45.500198,9.15199,71
"1765",69000,50,45.493199,9.148292,71
"1766",69000,50,45.493,9.14835,71
"1767",90000,78,45.496899,9.1537,71
"1768",90000,78,45.496965,9.153671,71
"1769",72000,52,45.49853,9.14433,71
"1770",102000,45,45.499536,9.149506,71
"1771",130500,106,45.497601,9.15076,71
"1772",130500,100,45.497063,9.151425,71
"1773",220000,86,45.49496,9.146753,71
"1774",33000,53,45.498171,9.149988,71
"1775",81000,50,45.4966,9.14126,71
"1776",180000,60,45.494062,9.150679,71
"1777",30000,30,45.492699,9.1474,71
"1778",30000,30,45.493071,9.147647,71
"1779",47760,53,45.500131,9.150388,71
"1780",350000,124,45.497103,9.155857,71
"1781",60750,50,45.496601,9.1413,71
"1782",60750,50,45.496469,9.141098,71
"1783",30000,30,45.493031,9.14615,71
"1784",440000,120,45.494272,9.144871,71
"1785",96000,45,45.49706,9.145784,71
"1786",63750,74,45.497508,9.14577,71
"1787",300000,110,45.498129,9.15359,71
"1788",320000,125,45.499226,9.140955,71
"1789",135000,40,45.491442,9.147695,71
"1790",160000,65,45.493781,9.157595,71
"1791",425000,130,45.49313,9.154517,71
"1792",180000,60,45.494121,9.150865,71
"1793",395000,120,45.498821,9.141538,71
"1794",399000,100,45.489647,9.141696,71
"1795",189000,80,45.494652,9.15213,71
"1796",178000,70,45.495897,9.148758,71
"1797",65000,25,45.494187,9.141399,71
"1798",97000,50,45.4948,9.1407,71
"1799",89000,55,45.5023,9.1467,71
"1800",219000,92,45.496047,9.15047,71
"1801",155000,50,45.492703,9.154889,71
"1802",225000,70,45.498903,9.138787,71
"1803",85000,30,45.502046,9.147541,71
"1804",199000,87,45.496129,9.150353,71
"1805",260000,110,45.495592,9.145293,71
"1806",125000,55,45.495923,9.145957,71
"1807",139000,78,45.501479,9.138702,71
"1808",189000,72,45.492515,9.154852,71
"1809",135000,52,45.501982,9.147143,71
"1810",250000,67,45.488084,9.14957,71
"1811",195000,67,45.488961,9.14945,71
"1812",400000,105,45.488498,9.149233,71
"1813",235000,50,45.488785,9.146486,71
"1814",130000,55,45.486963,9.146994,71
"1815",230000,76,45.502505,9.163106,77
"1816",145000,45,45.504957,9.168329,77
"1817",140000,50,45.504386,9.168758,77
"1818",415000,140,45.503681,9.168445,77
"1819",143000,45,45.504656,9.168415,77
"1820",395000,120,45.504015,9.163493,77
"1821",86000,40,45.50778,9.16014,77
"1822",175000,112,45.507953,9.15931,77
"1823",98000,40,45.50328,9.151904,77
"1824",318000,100,45.504628,9.161186,77
"1825",352000,111,45.504139,9.161329,77
"1826",95000,28,45.502384,9.152809,77
"1827",148000,67,45.500169,9.165036,77
"1828",285000,120,45.501193,9.166542,77
"1829",215000,65,45.499375,9.168883,77
"1830",175000,60,45.501134,9.167452,77
"1831",215000,65,45.500819,9.167552,77
"1832",128000,42,45.50147,9.162845,77
"1833",175000,57,45.501528,9.16378,77
"1834",120000,45,45.500626,9.166493,77
"1835",249000,95,45.500218,9.163937,77
"1836",150000,56,45.500413,9.169143,77
"1837",198000,85,45.500237,9.163386,77
"1838",340000,110,45.505508,9.168614,77
"1839",415000,140,45.50669,9.16796,77
"1840",64500,40,45.507801,9.16014,77
"1841",64500,40,45.507677,9.159529,77
"1842",250000,90,45.505726,9.166986,77
"1843",145000,46,45.505822,9.167214,77
"1844",200000,90,45.506003,9.167729,77
"1845",250000,90,45.505913,9.167214,77
"1846",133000,45,45.505943,9.166956,77
"1847",200000,90,45.505997,9.167415,77
"1848",133000,45,45.506327,9.16793,77
"1849",415000,140,45.505883,9.167596,77
"1850",415000,140,45.505823,9.168197,77
"1851",250000,90,45.505883,9.167124,77
"1852",200000,90,45.505973,9.167939,77
"1853",200000,90,45.505281,9.167081,77
"1854",140000,60,45.505057,9.175507,79
"1855",250000,90,45.50459,9.169361,79
"1856",173000,82,45.502608,9.172794,79
"1857",130000,70,45.502707,9.176742,79
"1858",30000,28,45.5033,9.17964,79
"1859",30000,28,45.503219,9.179719,79
"1860",37537,48,45.502399,9.17306,79
"1861",37547,45,45.502368,9.173042,79
"1862",52000,29,45.50403,9.17561,79
"1863",39000,29,45.504002,9.17561,79
"1864",39000,29,45.503546,9.176283,79
"1865",170000,65,45.504025,9.174253,79
"1866",63750,55,45.504002,9.1756,79
"1867",63750,55,45.503648,9.176441,79
"1868",173000,82,45.502385,9.173271,79
"1869",162000,60,45.503618,9.178637,79
"1870",125000,50,45.504117,9.176065,79
"1871",129000,45,45.499629,9.174384,79
"1872",418000,103,45.49692,9.174116,79
"1873",150000,45,45.499465,9.174278,79
"1874",79000,37,45.501184,9.174795,79
"1875",125000,45,45.500848,9.17484,79
"1876",200000,57,45.497373,9.172345,79
"1877",85000,80,45.50129,9.17472,79
"1878",63750,80,45.501301,9.17472,79
"1879",63750,80,45.501183,9.174795,79
"1880",60000,58,45.501202,9.1755,79
"1881",173000,82,45.501738,9.172871,79
"1882",275000,179,45.496881,9.173519,79
"1883",220000,50,45.498238,9.184352,79
"1884",363000,130,45.499265,9.179464,79
"1885",195000,85,45.497293,9.18687,79
"1886",125000,57,45.499472,9.1784,79
"1887",311000,88,45.498126,9.179075,79
"1888",320000,115,45.497113,9.183224,79
"1889",380000,130,45.498428,9.1866,79
"1890",22500,23,45.499199,9.18405,79
"1891",107000,57,45.497951,9.18448,79
"1892",260000,95,45.499229,9.184042,79
"1893",22500,23,45.499228,9.184042,79
"1894",43497,43,45.499401,9.18365,79
"1895",142000,60,45.497047,9.177302,79
"1896",240000,55,45.497352,9.185544,79
"1897",435000,107,45.501526,9.182023,79
"1898",90000,35,45.500317,9.178434,79
"1899",150000,40,45.497916,9.185274,79
"1900",550000,170,45.497218,9.178004,79
"1901",197000,85,45.496839,9.177351,79
"1902",110000,40,45.505495,9.172363,79
"1903",100000,37,45.505268,9.175464,79
"1904",350000,90,45.506371,9.175273,79
"1905",248000,85,45.505896,9.173719,79
"1906",80250,55,45.505501,9.1757,79
"1907",80250,57,45.505586,9.176166,79
"1908",165000,60,45.505737,9.176627,79
"1909",200000,85,45.50593,9.177564,79
"1910",160000,50,45.505586,9.168802,79
"1911",320000,200,45.451518,9.070683,54
"1912",85000,50,45.453585,9.073371,54
"1913",129000,70,45.45312,9.072544,54
"1914",128000,75,45.45355,9.073449,54
"1915",131794,98,45.452801,9.0711,54
"1916",131794,98,45.4529,9.07123,54
"1917",139000,55,45.451036,9.070216,54
"1918",175725,98,45.45291,9.07123,54
"1919",175000,71,45.449639,9.070078,54
"1920",275000,155,45.452299,9.069474,54
"1921",235000,110,45.451445,9.067363,54
"1922",155000,75,45.448717,9.069487,54
"1923",154700,75,45.44855,9.069016,54
"1924",280000,110,45.451063,9.067699,54
"1925",200000,78,45.451074,9.072315,54
"1926",545000,130,45.485629,9.154118,67
"1927",790000,119,45.486367,9.15258,67
"1928",575000,135,45.480195,9.161356,67
"1929",590000,90,45.480711,9.161256,67
"1930",700000,140,45.479993,9.159872,67
"1931",825000,132,45.485358,9.158164,67
"1932",630000,150,45.485944,9.158262,67
"1933",395000,85,45.481812,9.155758,67
"1934",470000,120,45.486379,9.153214,67
"1935",520000,110,45.486407,9.15431,67
"1936",565000,100,45.480887,9.160419,67
"1937",890000,145,45.453715,9.164146,50
"1938",485000,97,45.454481,9.163562,50
"1939",349000,71,45.456534,9.168361,50
"1940",325000,75,45.458287,9.165312,50
"1941",259000,60,45.453959,9.167629,50
"1942",325000,66,45.455381,9.16832,50
"1943",780000,145,45.453935,9.168973,50
"1944",375000,70,45.453471,9.167384,50
"1945",340000,80,45.452976,9.165885,50
"1946",299000,50,45.455351,9.168094,50
"1947",195000,65,45.457341,9.163858,50
"1948",335000,55,45.453298,9.169593,50
"1949",360000,110,45.454758,9.165982,50
"1950",1250000,183,45.451424,9.166682,50
"1951",489000,110,45.45679,9.168321,50
"1952",760000,143,45.455461,9.157951,50
"1953",990000,180,45.452197,9.1578,50
"1954",860000,160,45.454053,9.15684,50
"1955",199000,48,45.455533,9.158185,50
"1956",1050000,160,45.447312,9.172929,44
"1957",559000,110,45.445467,9.174387,44
"1958",520000,94,45.452557,9.170227,44
"1959",415000,75,45.454316,9.173504,44
"1960",319000,75,45.448303,9.176826,44
"1961",710000,125,45.444303,9.170971,44
"1962",634000,120,45.444935,9.171357,44
"1963",398000,76,45.443811,9.1711,44
"1964",450000,95,45.447633,9.162918,44
"1965",510000,88,45.448469,9.176948,44
"1966",495000,100,45.452082,9.177699,44
"1967",780000,120,45.44597,9.17284,44
"1968",435000,95,45.452814,9.170265,44
"1969",280000,50,45.446432,9.161301,44
"1970",485000,70,45.45101,9.17166,44
"1971",680000,135,45.447499,9.163219,44
"1972",470000,81,45.448901,9.177451,44
"1973",289000,50,45.453387,9.174882,44
"1974",389000,70,45.451474,9.170964,44
"1975",640000,130,45.451402,9.177423,44
"1976",500000,95,45.451147,9.177043,44
"1977",870000,180,45.449052,9.170514,44
"1978",330000,80,45.444363,9.167242,44
"1979",445000,80,45.450557,9.177257,44
"1980",169000,55,45.444009,9.172435,44
"1981",710000,125,45.444814,9.171314,44
"1982",659000,124,45.444845,9.171271,44
"1983",575000,140,45.446763,9.161215,44
"1984",490000,90,45.45166,9.177666,44
"1985",450000,100,45.447659,9.173156,44
"1986",315000,48,45.450188,9.167816,44
"1987",409000,100,45.447414,9.17513,44
"1988",395000,62,45.44921,9.177565,44
"1989",395000,80,45.448656,9.169489,44
"1990",630000,110,45.453856,9.174483,44
"1991",270000,45,45.447084,9.163567,44
"1992",650000,155,45.453034,9.171207,44
"1993",430000,85,45.442843,9.171522,44
"1994",420000,107,45.442586,9.168411,44
"1995",205000,50,45.442441,9.172757,44
"1996",215000,56,45.442971,9.169763,44
"1997",280000,55,45.448812,9.161192,44
"1998",185000,55,45.447819,9.158702,44
"1999",480000,75,45.4606,9.2093,26
"2000",535000,70,45.46462,9.209234,26
"2001",410000,105,45.467162,9.208706,26
"2002",440000,83,45.46308,9.20786,26
"2003",395000,90,45.463565,9.208831,26
"2004",1060000,150,45.464594,9.20914,26
"2005",900000,120,45.463275,9.208717,26
"2006",195000,25,45.457661,9.209052,26
"2007",780000,140,45.46371,9.208725,26
"2008",859000,190,45.457023,9.207471,26
"2009",215000,45,45.462745,9.20866,26
"2010",298000,43,45.4567,9.20841,26
"2011",690000,120,45.46584,9.214399,26
"2012",389000,120,45.454425,9.21569,26
"2013",365000,80,45.453571,9.212697,26
"2014",580000,100,45.465063,9.2113,26
"2015",580000,157,45.464931,9.221727,26
"2016",750000,150,45.465498,9.215373,26
"2017",280000,65,45.458389,9.212964,26
"2018",580000,73,45.46211,9.21826,26
"2019",310000,50,45.465064,9.213428,26
"2020",550000,95,45.462852,9.211987,26
"2021",468000,90,45.452655,9.214801,26
"2022",409500,126,45.459976,9.210561,26
"2023",125000,28,45.455177,9.216591,26
"2024",179000,50,45.453651,9.215293,26
"2025",240000,30,45.464602,9.221371,26
"2026",199000,57,45.458165,9.21699,26
"2027",610000,145,45.457255,9.216892,26
"2028",590000,130,45.462844,9.21339,26
"2029",620000,157,45.454905,9.216425,26
"2030",480000,120,45.455894,9.217039,26
"2031",390000,80,45.46519,9.217228,26
"2032",249000,57,45.452531,9.214595,26
"2033",265000,65,45.45398,9.215896,26
"2034",550000,98,45.465162,9.214911,26
"2035",690000,140,45.45752,9.212505,26
"2036",615000,100,45.470718,9.208583,21
"2037",900000,142,45.472126,9.208265,21
"2038",450000,80,45.472254,9.208663,21
"2039",850000,145,45.469178,9.207412,21
"2040",840000,130,45.472154,9.207824,21
